MeasureDate,Timepoint,Day,Slide,Spat,Sample,Genotype,Parent.Site,Total.Juveniles,Diversity.Type,Tank,Survivorship,Polyps,Fusion.Partners,Fusion,Treatment,Richness,Community,
9/5/18,S2D2,17,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank24,1,6,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank20,1,6,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,1,3,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank20,1,4,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank20,1,5,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank20,1,7,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank20,1,7,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank22,1,7,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank22,1,2,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank24,1,3,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank24,1,3,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank19,1,3,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,1,2,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank19,1,2,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,1,4,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/14/18,S1D3,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/14/18,S2R1,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/14/18,S2D2,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/14/18,S2D8,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/14/18,Initial,0,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank19,1,2,2,1,High,3,Multiple,
8/22/18,S1D3,3,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank19,1,3,2,1,High,3,Multiple,
8/30/18,S2R1,11,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank20,1,3,2,1,High,3,Multiple,
9/5/18,S2D2,17,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank24,1,3,2,1,High,3,Multiple,
9/11/18,S2D8,23,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank20,1,3,2,1,High,3,Multiple,
8/14/18,Initial,0,AN-6,3,AN-6-3,806-42,42,3,Non-Self,Tank19,1,1,2,1,High,3,Multiple,
8/22/18,S1D3,3,AN-6,3,AN-6-3,806-42,42,3,Non-Self,Tank19,1,2,2,1,High,3,Multiple,
8/30/18,S2R1,11,AN-6,3,AN-6-3,806-42,42,3,Non-Self,Tank20,1,2,2,1,High,3,Multiple,
9/5/18,S2D2,17,AN-6,3,AN-6-3,806-42,42,3,Non-Self,Tank24,1,2,2,1,High,3,Multiple,
9/11/18,S2D8,23,AN-6,3,AN-6-3,806-42,42,3,Non-Self,Tank20,1,2,2,1,High,3,Multiple,
8/14/18,Initial,0,JA-18,1,JA-18-1,841-47,47,3,Self,Tank20,1,3,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-18,1,JA-18-1,841-47,47,3,Self,Tank20,1,3,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-18,1,JA-18-1,841-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-18,1,JA-18-1,841-47,47,3,Self,Tank19,1,3,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-18,1,JA-18-1,841-47,47,3,Self,Tank22,1,2,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-18,1,JA-18-1,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-18,1,JA-18-1,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-18,2,JA-18-2,841-47,47,3,Self,Tank20,1,4,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-18,2,JA-18-2,841-47,47,3,Self,Tank20,1,4,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-18,2,JA-18-2,841-47,47,3,Self,Tank22,1,4,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-18,2,JA-18-2,841-47,47,3,Self,Tank19,1,4,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-18,2,JA-18-2,841-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-18,2,JA-18-2,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-18,2,JA-18-2,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-18,3,JA-18-3,841-47,47,3,Self,Tank20,1,3,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-18,3,JA-18-3,841-47,47,3,Self,Tank20,1,4,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-18,3,JA-18-3,841-47,47,3,Self,Tank22,1,5,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-18,3,JA-18-3,841-47,47,3,Self,Tank19,1,3,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-18,3,JA-18-3,841-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-18,3,JA-18-3,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-18,3,JA-18-3,841-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-22,1,JA-22-1,812-25,25,3,Self,Tank19,1,4,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-22,1,JA-22-1,812-25,25,3,Self,Tank20,1,4,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-22,1,JA-22-1,812-25,25,3,Self,Tank24,1,5,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-22,1,JA-22-1,812-25,25,3,Self,Tank20,1,3,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-22,1,JA-22-1,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-22,1,JA-22-1,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-22,3,JA-22-3,812-25,25,3,Self,Tank19,1,2,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-22,3,JA-22-3,812-25,25,3,Self,Tank20,1,3,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-22,3,JA-22-3,812-25,25,3,Self,Tank24,1,3,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-22,3,JA-22-3,812-25,25,3,Self,Tank20,1,1,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-22,3,JA-22-3,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-22,3,JA-22-3,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-22,4,JA-22-4,812-25,25,3,Self,Tank19,1,2,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-22,4,JA-22-4,812-25,25,3,Self,Tank20,1,3,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-22,4,JA-22-4,812-25,25,3,Self,Tank24,1,4,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-22,4,JA-22-4,812-25,25,3,Self,Tank20,1,3,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-22,4,JA-22-4,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-22,4,JA-22-4,812-25,25,3,Self,Tank19,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-23,1,JA-23-1,801-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-23,1,JA-23-1,801-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-23,1,JA-23-1,801-47,47,3,Self,Tank24,1,3,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-23,1,JA-23-1,801-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-23,1,JA-23-1,801-47,47,3,Self,Tank24,1,2,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-23,1,JA-23-1,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-23,1,JA-23-1,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-23,2,JA-23-2,801-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-23,2,JA-23-2,801-47,47,3,Self,Tank22,1,4,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-23,2,JA-23-2,801-47,47,3,Self,Tank24,1,4,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-23,2,JA-23-2,801-47,47,3,Self,Tank22,1,4,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-23,2,JA-23-2,801-47,47,3,Self,Tank24,1,3,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-23,2,JA-23-2,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-23,2,JA-23-2,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-23,3,JA-23-3,801-47,47,3,Self,Tank22,1,2,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-23,3,JA-23-3,801-47,47,3,Self,Tank22,1,3,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-23,3,JA-23-3,801-47,47,3,Self,Tank24,1,2,2,1,High,1,Multiple,
9/5/18,S2D2,17,JA-23,3,JA-23-3,801-47,47,3,Self,Tank22,1,2,2,1,High,1,Multiple,
9/11/18,S2D8,23,JA-23,3,JA-23-3,801-47,47,3,Self,Tank24,0,NA,2,1,High,1,Multiple,
9/14/18,S2D11,26,JA-23,3,JA-23-3,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
9/20/18,End,32,JA-23,3,JA-23-3,801-47,47,3,Self,Tank22,0,NA,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-24,2,JA-24-2,801-47,47,3,Self,Tank20,1,4,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-24,2,JA-24-2,801-47,47,3,Self,Tank20,1,5,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-24,2,JA-24-2,801-47,47,3,Self,Tank22,1,5,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-24,3,JA-24-3,801-47,47,3,Self,Tank20,1,5,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-24,3,JA-24-3,801-47,47,3,Self,Tank20,1,5,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-24,3,JA-24-3,801-47,47,3,Self,Tank22,1,5,2,1,High,1,Multiple,
8/14/18,Initial,0,JA-24,4,JA-24-4,801-47,47,3,Self,Tank20,1,6,2,1,High,1,Multiple,
8/22/18,S1D3,3,JA-24,4,JA-24-4,801-47,47,3,Self,Tank20,1,6,2,1,High,1,Multiple,
8/30/18,S2R1,11,JA-24,4,JA-24-4,801-47,47,3,Self,Tank22,1,6,2,1,High,1,Multiple,
8/14/18,Initial,0,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank20,1,2,2,1,High,3,Multiple,
8/14/18,Initial,0,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank20,1,4,2,1,High,3,Multiple,
8/14/18,Initial,0,JN-13,3,JN-13-3,824-1,1,3,Non-Self,Tank20,1,4,2,1,High,3,Multiple,
9/20/18,End,32,JN-19,4,JN-19-4,807-42,42,3,Non-Self,Tank22,0,NA,2,1,High,3,Multiple,
8/14/18,Initial,0,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank19,1,4,2,1,High,3,Multiple,
8/22/18,S1D3,3,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank19,1,5,2,1,High,3,Multiple,
8/30/18,S2R1,11,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank20,1,6,2,1,High,3,Multiple,
9/5/18,S2D2,17,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank24,1,6,2,1,High,3,Multiple,
9/11/18,S2D8,23,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank20,1,6,2,1,High,3,Multiple,
9/14/18,S2D11,26,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank19,1,2,2,1,High,3,Multiple,
9/20/18,End,32,JN-3,1,JN-3-1,813-25,25,3,Non-Self,Tank19,0,NA,2,1,High,3,Multiple,
8/22/18,S1D3,3,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank19,1,6,2,1,High,3,Multiple,
8/30/18,S2R1,11,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank20,1,6,2,1,High,3,Multiple,
9/5/18,S2D2,17,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank24,1,6,2,1,High,3,Multiple,
9/11/18,S2D8,23,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank20,1,6,2,1,High,3,Multiple,
9/14/18,S2D11,26,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank19,1,3,2,1,High,3,Multiple,
9/20/18,End,32,JN-3,2,JN-3-2,831-47,47,3,Non-Self,Tank19,0,NA,2,1,High,3,Multiple,
8/14/18,Initial,0,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank19,1,2,2,1,High,3,Multiple,
8/22/18,S1D3,3,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank19,1,2,2,1,High,3,Multiple,
8/30/18,S2R1,11,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank20,1,2,2,1,High,3,Multiple,
9/5/18,S2D2,17,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank24,1,2,2,1,High,3,Multiple,
9/11/18,S2D8,23,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank20,1,2,2,1,High,3,Multiple,
9/14/18,S2D11,26,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank19,0,NA,2,1,High,3,Multiple,
9/20/18,End,32,JN-3,3,JN-3-3,741-F,F,3,Non-Self,Tank19,0,NA,2,1,High,3,Multiple,
9/14/18,S2D11,26,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
9/20/18,End,32,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
9/14/18,S2D11,26,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
9/20/18,End,32,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
9/11/18,S2D8,23,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank20,1,4,2,1,High,4,Multiple,
9/14/18,S2D11,26,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
9/20/18,End,32,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank19,0,NA,2,1,High,4,Multiple,
8/14/18,Initial,0,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
8/22/18,S1D3,3,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
8/30/18,S2R1,11,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/5/18,S2D2,17,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank20,1,4,3,1,High,4,Multiple,
9/11/18,S2D8,23,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank19,1,4,3,1,High,4,Multiple,
9/14/18,S2D11,26,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,AN-1,1,AN-1-1,806-42,42,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank24,1,2,3,1,High,4,Multiple,
8/22/18,S1D3,3,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
8/30/18,S2R1,11,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/5/18,S2D2,17,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/11/18,S2D8,23,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/14/18,S2D11,26,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/20/18,End,32,AN-1,2,AN-1-2,743-13,13,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
8/22/18,S1D3,3,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
8/30/18,S2R1,11,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/5/18,S2D2,17,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/11/18,S2D8,23,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/14/18,S2D11,26,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,AN-1,3,AN-1-3,744-1,1,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank24,1,2,3,1,High,4,Multiple,
8/22/18,S1D3,3,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank24,1,2,3,1,High,4,Multiple,
8/30/18,S2R1,11,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank19,1,2,3,1,High,4,Multiple,
9/5/18,S2D2,17,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/11/18,S2D8,23,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank19,1,3,3,1,High,4,Multiple,
9/14/18,S2D11,26,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/20/18,End,32,AN-1,4,AN-1-4,807-42,42,4,Non-Self,Tank20,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank22,1,4,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank22,1,5,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank24,1,5,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank22,1,5,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank24,1,5,3,1,High,4,Multiple,
9/14/18,S2D11,26,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,JN-28,1,JN-28-1,823-1,1,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank22,1,6,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank22,1,6,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank24,1,6,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank22,1,6,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank24,1,6,3,1,High,4,Multiple,
9/14/18,S2D11,26,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,JN-28,2,JN-28-2,807-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank22,1,3,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank22,1,3,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank22,1,3,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank24,0,NA,3,1,High,4,Multiple,
9/14/18,S2D11,26,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,JN-28,3,JN-28-3,806-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank22,1,2,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank22,1,4,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank24,1,2,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank22,1,2,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank24,1,2,3,1,High,4,Multiple,
9/14/18,S2D11,26,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
9/20/18,End,32,JN-28,4,JN-28-4,802-42,42,4,Non-Self,Tank22,0,NA,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank19,1,4,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank19,1,4,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank20,1,4,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank24,1,4,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-9,1,JN-9-1,801-47,47,4,Non-Self,Tank20,1,5,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank19,1,4,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank19,1,4,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank20,1,3,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank24,1,3,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-9,2,JN-9-2,742-F,F,4,Non-Self,Tank20,1,4,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-9,3,JN-9-3,821-47,47,4,Non-Self,Tank19,1,6,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-9,3,JN-9-3,821-47,47,4,Non-Self,Tank19,1,6,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-9,3,JN-9-3,821-47,47,4,Non-Self,Tank20,1,7,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-9,3,JN-9-3,821-47,47,4,Non-Self,Tank24,1,7,3,1,High,4,Multiple,
9/11/18,S2D8,23,JN-9,3,JN-9-3,821-47,47,4,Non-Self,Tank20,1,5,3,1,High,4,Multiple,
8/14/18,Initial,0,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank19,1,5,3,1,High,4,Multiple,
8/22/18,S1D3,3,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank19,1,5,3,1,High,4,Multiple,
8/30/18,S2R1,11,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank20,1,5,3,1,High,4,Multiple,
9/5/18,S2D2,17,JN-9,4,JN-9-4,824-1,1,4,Non-Self,Tank24,1,5,3,1,High,4,Multiple,
